"Year" "Month" "County" "Pollutant" "P_Mean" "Count"
"2012" "12" "Orange" "PM10 Total 0-10um STP" 22.9024390243902 88
"2013" "1" "Orange" "PM10 Total 0-10um STP" 24.6341463414634 110
"2013" "2" "Orange" "PM10 Total 0-10um STP" 23.8157894736842 120
"2013" "3" "Orange" "PM10 Total 0-10um STP" 25.4146341463415 97
"2013" "4" "Orange" "PM10 Total 0-10um STP" 24.8 93
"2013" "5" "Orange" "PM10 Total 0-10um STP" 29.3421052631579 72
"2013" "6" "Orange" "PM10 Total 0-10um STP" 22.0588235294118 73
"2013" "7" "Orange" "PM10 Total 0-10um STP" 21.5909090909091 74
"2013" "8" "Orange" "PM10 Total 0-10um STP" 24.0322580645161 64
"2013" "9" "Orange" "PM10 Total 0-10um STP" 25.475 86
"2013" "10" "Orange" "PM10 Total 0-10um STP" 37.5 78
"2013" "11" "Orange" "PM10 Total 0-10um STP" 29.1 68
"2013" "12" "Orange" "PM10 Total 0-10um STP" 31.5555555555556 88
"2014" "1" "Orange" "PM10 Total 0-10um STP" 41.5952380952381 104
"2014" "2" "Orange" "PM10 Total 0-10um STP" 25.3684210526316 97
"2014" "3" "Orange" "PM10 Total 0-10um STP" 25.5609756097561 83
"2014" "4" "Orange" "PM10 Total 0-10um STP" 33.2954545454545 84
"2014" "5" "Orange" "PM10 Total 0-10um STP" 24.1951219512195 62
"2014" "6" "Orange" "PM10 Total 0-10um STP" 20.7435897435897 77
"2014" "7" "Orange" "PM10 Total 0-10um STP" 18.1707317073171 85
"2014" "8" "Orange" "PM10 Total 0-10um STP" 18.0975609756098 55
"2014" "9" "Orange" "PM10 Total 0-10um STP" 25.05 59
"2014" "10" "Orange" "PM10 Total 0-10um STP" 29.5121951219512 52
"2014" "11" "Orange" "PM10 Total 0-10um STP" 25.2 72
"2014" "12" "Orange" "PM10 Total 0-10um STP" 24.8139534883721 90
"2015" "1" "Orange" "PM10 Total 0-10um STP" 29.575 107
"2015" "2" "Orange" "PM10 Total 0-10um STP" 29.0833333333333 99
"2015" "3" "Orange" "PM10 Total 0-10um STP" 23.925 84
"2015" "4" "Orange" "PM10 Total 0-10um STP" 24.3684210526316 96
"2015" "5" "Orange" "PM10 Total 0-10um STP" 18.3414634146341 73
"2015" "6" "Orange" "PM10 Total 0-10um STP" 19.75 86
"2015" "7" "Orange" "PM10 Total 0-10um STP" 16.875 76
"2015" "8" "Orange" "PM10 Total 0-10um STP" 25.8947368421053 72
"2015" "9" "Orange" "PM10 Total 0-10um STP" 25.0526315789474 57
"2015" "10" "Orange" "PM10 Total 0-10um STP" 24.4634146341463 72
"2015" "11" "Orange" "PM10 Total 0-10um STP" 23.5675675675676 69
"2015" "12" "Orange" "PM10 Total 0-10um STP" 28 107
"2016" "1" "Orange" "PM10 Total 0-10um STP" 23.4761904761905 101
"2016" "2" "Orange" "PM10 Total 0-10um STP" 26.7878787878788 104
"2016" "3" "Orange" "PM10 Total 0-10um STP" 22.1860465116279 99
"2016" "4" "Orange" "PM10 Total 0-10um STP" 23.775 82
"2016" "5" "Orange" "PM10 Total 0-10um STP" 16.1470588235294 72
"2016" "6" "Orange" "PM10 Total 0-10um STP" 19.275 64
"2016" "7" "Orange" "PM10 Total 0-10um STP" 23.35 82
"2016" "8" "Orange" "PM10 Total 0-10um STP" 22.3846153846154 67
"2016" "9" "Orange" "PM10 Total 0-10um STP" 26.8 62
"2016" "10" "Orange" "PM10 Total 0-10um STP" 24.35 62
"2016" "11" "Orange" "PM10 Total 0-10um STP" 28.725 73
"2016" "12" "Orange" "PM10 Total 0-10um STP" 27.5641025641026 84
"2017" "1" "Orange" "PM10 Total 0-10um STP" 17.1904761904762 122
"2017" "2" "Orange" "PM10 Total 0-10um STP" 13.8611111111111 115
"2017" "3" "Orange" "PM10 Total 0-10um STP" 23.0731707317073 124
"2017" "4" "Orange" "PM10 Total 0-10um STP" 24.8205128205128 95
"2017" "5" "Orange" "PM10 Total 0-10um STP" 23.0555555555556 83
"2017" "6" "Orange" "PM10 Total 0-10um STP" 21.75 80
"2017" "7" "Orange" "PM10 Total 0-10um STP" 24.4666666666667 73
"2017" "8" "Orange" "PM10 Total 0-10um STP" 23.3076923076923 70
"2017" "9" "Orange" "PM10 Total 0-10um STP" 19.65 70
"2017" "10" "Orange" "PM10 Total 0-10um STP" 33.475 64
"2017" "11" "Orange" "PM10 Total 0-10um STP" 30.4324324324324 65
"2017" "12" "Orange" "PM10 Total 0-10um STP" 47.6153846153846 90
"2018" "1" "Orange" "PM10 Total 0-10um STP" 34.6829268292683 141
"2018" "2" "Orange" "PM10 Total 0-10um STP" 22.8571428571429 100
"2018" "3" "Orange" "PM10 Total 0-10um STP" 17.8461538461538 106
"2018" "4" "Orange" "PM10 Total 0-10um STP" 26.9259259259259 97
"2018" "5" "Orange" "PM10 Total 0-10um STP" 16.4054054054054 77
"2018" "6" "Orange" "PM10 Total 0-10um STP" 23.675 66
"2018" "7" "Orange" "PM10 Total 0-10um STP" 24.952380952381 57
"2018" "8" "Orange" "PM10 Total 0-10um STP" 24.609756097561 80
"2018" "9" "Orange" "PM10 Total 0-10um STP" 25.7 60
"2018" "10" "Orange" "PM10 Total 0-10um STP" 26.4878048780488 68
"2018" "11" "Orange" "PM10 Total 0-10um STP" 31.9230769230769 66
"2018" "12" "Orange" "PM10 Total 0-10um STP" 27.0243902439024 81
"2004" "1" "San Bernardino" "PM10 Total 0-10um STP" 20.5086206896552 129
"2004" "2" "San Bernardino" "PM10 Total 0-10um STP" 14.2477876106195 77
"2004" "3" "San Bernardino" "PM10 Total 0-10um STP" 27.6666666666667 84
"2004" "4" "San Bernardino" "PM10 Total 0-10um STP" 32.8983050847458 80
"2004" "5" "San Bernardino" "PM10 Total 0-10um STP" 37 67
"2004" "6" "San Bernardino" "PM10 Total 0-10um STP" 36.8256880733945 59
"2004" "7" "San Bernardino" "PM10 Total 0-10um STP" 32.1478260869565 52
"2004" "8" "San Bernardino" "PM10 Total 0-10um STP" 34.2231404958678 61
"2004" "9" "San Bernardino" "PM10 Total 0-10um STP" 32.6283185840708 52
"2004" "10" "San Bernardino" "PM10 Total 0-10um STP" 24.7739130434783 53
"2004" "11" "San Bernardino" "PM10 Total 0-10um STP" 20.5446428571429 71
"2004" "12" "San Bernardino" "PM10 Total 0-10um STP" 16.801724137931 74
"2005" "1" "San Bernardino" "PM10 Total 0-10um STP" 14.6822429906542 83
"2005" "2" "San Bernardino" "PM10 Total 0-10um STP" 14 86
"2005" "3" "San Bernardino" "PM10 Total 0-10um STP" 21.1666666666667 75
"2005" "4" "San Bernardino" "PM10 Total 0-10um STP" 26.4352941176471 61
"2005" "5" "San Bernardino" "PM10 Total 0-10um STP" 30.0948275862069 85
"2005" "6" "San Bernardino" "PM10 Total 0-10um STP" 33.6140350877193 60
"2005" "7" "San Bernardino" "PM10 Total 0-10um STP" 35.9642857142857 55
"2005" "8" "San Bernardino" "PM10 Total 0-10um STP" 32.0892857142857 56
"2005" "9" "San Bernardino" "PM10 Total 0-10um STP" 32.8981481481481 52
"2005" "10" "San Bernardino" "PM10 Total 0-10um STP" 29.2038834951456 59
"2005" "11" "San Bernardino" "PM10 Total 0-10um STP" 31.5377358490566 64
"2005" "12" "San Bernardino" "PM10 Total 0-10um STP" 29.0727272727273 114
"2006" "1" "San Bernardino" "PM10 Total 0-10um STP" 25.9741379310345 84
"2006" "2" "San Bernardino" "PM10 Total 0-10um STP" 32 88
"2006" "3" "San Bernardino" "PM10 Total 0-10um STP" 16.0462962962963 80
"2006" "4" "San Bernardino" "PM10 Total 0-10um STP" 17.4774774774775 68
"2006" "5" "San Bernardino" "PM10 Total 0-10um STP" 35.3272727272727 78
"2006" "6" "San Bernardino" "PM10 Total 0-10um STP" 35.5533980582524 55
"2006" "7" "San Bernardino" "PM10 Total 0-10um STP" 34.6770833333333 78
"2006" "8" "San Bernardino" "PM10 Total 0-10um STP" 33.3214285714286 75
"2006" "9" "San Bernardino" "PM10 Total 0-10um STP" 39.2 48
"2006" "10" "San Bernardino" "PM10 Total 0-10um STP" 26.6666666666667 73
"2006" "11" "San Bernardino" "PM10 Total 0-10um STP" 39.7739130434783 65
"2006" "12" "San Bernardino" "PM10 Total 0-10um STP" 28.8740157480315 68
"2007" "1" "San Bernardino" "PM10 Total 0-10um STP" 24.1525423728814 71
"2007" "2" "San Bernardino" "PM10 Total 0-10um STP" 24.7029702970297 82
"2007" "3" "San Bernardino" "PM10 Total 0-10um STP" 30.5905511811024 78
"2007" "4" "San Bernardino" "PM10 Total 0-10um STP" 49.6379310344828 64
"2007" "5" "San Bernardino" "PM10 Total 0-10um STP" 34.4655172413793 66
"2007" "6" "San Bernardino" "PM10 Total 0-10um STP" 42.9714285714286 58
"2007" "7" "San Bernardino" "PM10 Total 0-10um STP" 33.7570093457944 57
"2007" "8" "San Bernardino" "PM10 Total 0-10um STP" 34.2564102564103 61
"2007" "9" "San Bernardino" "PM10 Total 0-10um STP" 25.8260869565217 57
"2007" "10" "San Bernardino" "PM10 Total 0-10um STP" 57.1654135338346 51
"2007" "11" "San Bernardino" "PM10 Total 0-10um STP" 33.8989898989899 54
"2007" "12" "San Bernardino" "PM10 Total 0-10um STP" 21.6952380952381 65
"2008" "1" "San Bernardino" "PM10 Total 0-10um STP" 16.1463414634146 104
"2008" "2" "San Bernardino" "PM10 Total 0-10um STP" 23.9038461538462 100
"2008" "3" "San Bernardino" "PM10 Total 0-10um STP" 31.4576271186441 114
"2008" "4" "San Bernardino" "PM10 Total 0-10um STP" 35.9346405228758 62
"2008" "5" "San Bernardino" "PM10 Total 0-10um STP" 33.7894736842105 64
"2008" "6" "San Bernardino" "PM10 Total 0-10um STP" 42.8023255813954 55
"2008" "7" "San Bernardino" "PM10 Total 0-10um STP" 38.4345238095238 79
"2008" "8" "San Bernardino" "PM10 Total 0-10um STP" 33.0062111801242 54
"2008" "9" "San Bernardino" "PM10 Total 0-10um STP" 35.2358490566038 60
"2008" "10" "San Bernardino" "PM10 Total 0-10um STP" 37.5673076923077 52
"2008" "11" "San Bernardino" "PM10 Total 0-10um STP" 25.2935779816514 67
"2008" "12" "San Bernardino" "PM10 Total 0-10um STP" 20.3457943925234 72
"2009" "1" "San Bernardino" "PM10 Total 0-10um STP" 21.258064516129 74
"2009" "2" "San Bernardino" "PM10 Total 0-10um STP" 15.4797297297297 83
"2009" "3" "San Bernardino" "PM10 Total 0-10um STP" 29.3614457831325 78
"2009" "4" "San Bernardino" "PM10 Total 0-10um STP" 28.5138121546961 61
"2009" "5" "San Bernardino" "PM10 Total 0-10um STP" 33.7282608695652 70
"2009" "6" "San Bernardino" "PM10 Total 0-10um STP" 24.4878048780488 64
"2009" "7" "San Bernardino" "PM10 Total 0-10um STP" 32.5251396648045 61
"2009" "8" "San Bernardino" "PM10 Total 0-10um STP" 31.6457142857143 76
"2009" "9" "San Bernardino" "PM10 Total 0-10um STP" 35.8728323699422 60
"2009" "10" "San Bernardino" "PM10 Total 0-10um STP" 29.5852272727273 69
"2009" "11" "San Bernardino" "PM10 Total 0-10um STP" 27.1352941176471 77
"2009" "12" "San Bernardino" "PM10 Total 0-10um STP" 20.4393063583815 68
"2010" "1" "San Bernardino" "PM10 Total 0-10um STP" 17.1647727272727 79
"2010" "2" "San Bernardino" "PM10 Total 0-10um STP" 16.5792682926829 68
"2010" "3" "San Bernardino" "PM10 Total 0-10um STP" 21.3953488372093 84
"2010" "4" "San Bernardino" "PM10 Total 0-10um STP" 24.6010928961749 85
"2010" "5" "San Bernardino" "PM10 Total 0-10um STP" 29.5238095238095 85
"2010" "6" "San Bernardino" "PM10 Total 0-10um STP" 30.878612716763 51
"2010" "7" "San Bernardino" "PM10 Total 0-10um STP" 31.8052631578947 74
"2010" "8" "San Bernardino" "PM10 Total 0-10um STP" 31.150289017341 68
"2010" "9" "San Bernardino" "PM10 Total 0-10um STP" 32.4864864864865 63
"2010" "10" "San Bernardino" "PM10 Total 0-10um STP" 20.7076023391813 57
"2010" "11" "San Bernardino" "PM10 Total 0-10um STP" 19.4606741573034 66
"2010" "12" "San Bernardino" "PM10 Total 0-10um STP" 18.1575342465753 63
"2011" "1" "San Bernardino" "PM10 Total 0-10um STP" 19.777027027027 69
"2011" "2" "San Bernardino" "PM10 Total 0-10um STP" 18.8721804511278 112
"2011" "3" "San Bernardino" "PM10 Total 0-10um STP" 21.9815950920245 91
"2011" "4" "San Bernardino" "PM10 Total 0-10um STP" 24.4450261780105 66
"2011" "5" "San Bernardino" "PM10 Total 0-10um STP" 26.139896373057 68
"2011" "6" "San Bernardino" "PM10 Total 0-10um STP" 27.4276729559748 77
"2011" "7" "San Bernardino" "PM10 Total 0-10um STP" 33.125 76
"2011" "8" "San Bernardino" "PM10 Total 0-10um STP" 31.4175824175824 59
"2011" "9" "San Bernardino" "PM10 Total 0-10um STP" 31.9943181818182 42
"2011" "10" "San Bernardino" "PM10 Total 0-10um STP" 27.2303370786517 59
"2011" "11" "San Bernardino" "PM10 Total 0-10um STP" 22.8406593406593 63
"2011" "12" "San Bernardino" "PM10 Total 0-10um STP" 23.4475138121547 72
"2012" "1" "San Bernardino" "PM10 Total 0-10um STP" 24.3956043956044 84
"2012" "2" "San Bernardino" "PM10 Total 0-10um STP" 19.3882352941176 77
"2012" "3" "San Bernardino" "PM10 Total 0-10um STP" 25.8766233766234 91
"2012" "4" "San Bernardino" "PM10 Total 0-10um STP" 24.0333333333333 92
"2012" "5" "San Bernardino" "PM10 Total 0-10um STP" 37.4563106796116 59
"2012" "6" "San Bernardino" "PM10 Total 0-10um STP" 35.4259259259259 78
"2012" "7" "San Bernardino" "PM10 Total 0-10um STP" 30.9099099099099 78
"2012" "8" "San Bernardino" "PM10 Total 0-10um STP" 34.187969924812 73
"2012" "9" "San Bernardino" "PM10 Total 0-10um STP" 31.4529411764706 89
"2012" "10" "San Bernardino" "PM10 Total 0-10um STP" 26.927374301676 72
"2012" "11" "San Bernardino" "PM10 Total 0-10um STP" 24.3592814371257 62
"2012" "12" "San Bernardino" "PM10 Total 0-10um STP" 19.6067415730337 72
"2013" "1" "San Bernardino" "PM10 Total 0-10um STP" 19.0993377483444 87
"2013" "2" "San Bernardino" "PM10 Total 0-10um STP" 22.1760563380282 90
"2013" "3" "San Bernardino" "PM10 Total 0-10um STP" 28.241610738255 95
"2013" "4" "San Bernardino" "PM10 Total 0-10um STP" 33.261744966443 67
"2013" "5" "San Bernardino" "PM10 Total 0-10um STP" 34.9 74
"2013" "6" "San Bernardino" "PM10 Total 0-10um STP" 34.3733333333333 56
"2013" "7" "San Bernardino" "PM10 Total 0-10um STP" 34.4532374100719 70
"2013" "8" "San Bernardino" "PM10 Total 0-10um STP" 31.3724137931034 71
"2013" "9" "San Bernardino" "PM10 Total 0-10um STP" 32.2281879194631 68
"2013" "10" "San Bernardino" "PM10 Total 0-10um STP" 34.025641025641 73
"2013" "11" "San Bernardino" "PM10 Total 0-10um STP" 25.6689189189189 77
"2013" "12" "San Bernardino" "PM10 Total 0-10um STP" 25.7358490566038 91
"2014" "1" "San Bernardino" "PM10 Total 0-10um STP" 33.2083333333333 90
"2014" "2" "San Bernardino" "PM10 Total 0-10um STP" 24.0408163265306 71
"2014" "3" "San Bernardino" "PM10 Total 0-10um STP" 26.9952830188679 83
"2014" "4" "San Bernardino" "PM10 Total 0-10um STP" 29.2139303482587 80
"2014" "5" "San Bernardino" "PM10 Total 0-10um STP" 35.5990099009901 81
"2014" "6" "San Bernardino" "PM10 Total 0-10um STP" 35.9904306220096 55
"2014" "7" "San Bernardino" "PM10 Total 0-10um STP" 29.0100502512563 75
"2014" "8" "San Bernardino" "PM10 Total 0-10um STP" 26.5074626865672 76
"2014" "9" "San Bernardino" "PM10 Total 0-10um STP" 28.6393442622951 75
"2014" "10" "San Bernardino" "PM10 Total 0-10um STP" 33.11 70
"2014" "11" "San Bernardino" "PM10 Total 0-10um STP" 26.3368983957219 54
"2014" "12" "San Bernardino" "PM10 Total 0-10um STP" 17.3214285714286 66
"2015" "1" "San Bernardino" "PM10 Total 0-10um STP" 18.4054054054054 99
"2015" "2" "San Bernardino" "PM10 Total 0-10um STP" 19.6745283018868 99
"2015" "3" "San Bernardino" "PM10 Total 0-10um STP" 20.4495798319328 105
"2015" "4" "San Bernardino" "PM10 Total 0-10um STP" 27.3964757709251 91
"2015" "5" "San Bernardino" "PM10 Total 0-10um STP" 22.1963470319635 67
"2015" "6" "San Bernardino" "PM10 Total 0-10um STP" 29.5022831050228 77
"2015" "7" "San Bernardino" "PM10 Total 0-10um STP" 24.3733905579399 65
"2015" "8" "San Bernardino" "PM10 Total 0-10um STP" 29.2697674418605 69
"2015" "9" "San Bernardino" "PM10 Total 0-10um STP" 27.1485148514851 75
"2015" "10" "San Bernardino" "PM10 Total 0-10um STP" 19.3589743589744 76
"2015" "11" "San Bernardino" "PM10 Total 0-10um STP" 19.4403669724771 61
"2015" "12" "San Bernardino" "PM10 Total 0-10um STP" 22.4576271186441 70
"2016" "1" "San Bernardino" "PM10 Total 0-10um STP" 16.8396624472574 93
"2016" "2" "San Bernardino" "PM10 Total 0-10um STP" 19.954128440367 102
"2016" "3" "San Bernardino" "PM10 Total 0-10um STP" 23.021186440678 98
"2016" "4" "San Bernardino" "PM10 Total 0-10um STP" 22.9035087719298 73
"2016" "5" "San Bernardino" "PM10 Total 0-10um STP" 20.8712446351931 57
"2016" "6" "San Bernardino" "PM10 Total 0-10um STP" 31.3039647577093 79
"2016" "7" "San Bernardino" "PM10 Total 0-10um STP" 44.2258064516129 71
"2016" "8" "San Bernardino" "PM10 Total 0-10um STP" 34.0675105485232 73
"2016" "9" "San Bernardino" "PM10 Total 0-10um STP" 33.7009345794393 77
"2016" "10" "San Bernardino" "PM10 Total 0-10um STP" 26.0941704035874 73
"2016" "11" "San Bernardino" "PM10 Total 0-10um STP" 21.6904761904762 59
"2016" "12" "San Bernardino" "PM10 Total 0-10um STP" 18.0311111111111 87
"2017" "1" "San Bernardino" "PM10 Total 0-10um STP" 9.81192660550459 113
"2017" "2" "San Bernardino" "PM10 Total 0-10um STP" 11.6741573033708 87
"2017" "3" "San Bernardino" "PM10 Total 0-10um STP" 23.1527777777778 94
"2017" "4" "San Bernardino" "PM10 Total 0-10um STP" 23.7671232876712 75
"2017" "5" "San Bernardino" "PM10 Total 0-10um STP" 26.4736842105263 97
"2017" "6" "San Bernardino" "PM10 Total 0-10um STP" 30.9954128440367 75
"2017" "7" "San Bernardino" "PM10 Total 0-10um STP" 34.1228813559322 69
"2017" "8" "San Bernardino" "PM10 Total 0-10um STP" 31.1212121212121 82
"2017" "9" "San Bernardino" "PM10 Total 0-10um STP" 27.4911504424779 63
"2017" "10" "San Bernardino" "PM10 Total 0-10um STP" 39.3004291845494 61
"2017" "11" "San Bernardino" "PM10 Total 0-10um STP" 30.2652173913043 62
"2017" "12" "San Bernardino" "PM10 Total 0-10um STP" 40.1572052401747 94
"2018" "1" "San Bernardino" "PM10 Total 0-10um STP" 21.4892703862661 122
"2018" "2" "San Bernardino" "PM10 Total 0-10um STP" 24.9838709677419 100
"2018" "3" "San Bernardino" "PM10 Total 0-10um STP" 13.7663551401869 93
"2018" "4" "San Bernardino" "PM10 Total 0-10um STP" 28.214953271028 83
"2018" "5" "San Bernardino" "PM10 Total 0-10um STP" 23.2424242424242 76
"2018" "6" "San Bernardino" "PM10 Total 0-10um STP" 32.0181818181818 65
"2018" "7" "San Bernardino" "PM10 Total 0-10um STP" 38.9099099099099 55
"2018" "8" "San Bernardino" "PM10 Total 0-10um STP" 37.4134615384615 79
"2018" "9" "San Bernardino" "PM10 Total 0-10um STP" 33.9017857142857 53
"2018" "10" "San Bernardino" "PM10 Total 0-10um STP" 23.9576271186441 65
"2018" "11" "San Bernardino" "PM10 Total 0-10um STP" 25.310502283105 64
"2018" "12" "San Bernardino" "PM10 Total 0-10um STP" 17.7051282051282 82
"2004" "1" "Sacramento" "PM10 Total 0-10um STP" 20.0208333333333 58
"2004" "2" "Sacramento" "PM10 Total 0-10um STP" 15.6516853932584 72
"2004" "3" "Sacramento" "PM10 Total 0-10um STP" 18.5744680851064 64
"2004" "4" "Sacramento" "PM10 Total 0-10um STP" 24.0106382978723 43
"2004" "5" "Sacramento" "PM10 Total 0-10um STP" 19.8775510204082 38
"2004" "6" "Sacramento" "PM10 Total 0-10um STP" 21.8736842105263 38
"2004" "7" "Sacramento" "PM10 Total 0-10um STP" 20.6458333333333 39
"2004" "8" "Sacramento" "PM10 Total 0-10um STP" 21.2840909090909 53
"2004" "9" "Sacramento" "PM10 Total 0-10um STP" 30.010752688172 44
"2004" "10" "Sacramento" "PM10 Total 0-10um STP" 26.34375 45
"2004" "11" "Sacramento" "PM10 Total 0-10um STP" 23.8387096774194 37
"2004" "12" "Sacramento" "PM10 Total 0-10um STP" 19.9450549450549 59
"2005" "1" "Sacramento" "PM10 Total 0-10um STP" 14.1770833333333 44
"2005" "2" "Sacramento" "PM10 Total 0-10um STP" 18.3444444444444 64
"2005" "3" "Sacramento" "PM10 Total 0-10um STP" 18.1063829787234 61
"2005" "4" "Sacramento" "PM10 Total 0-10um STP" 15.5157894736842 50
"2005" "5" "Sacramento" "PM10 Total 0-10um STP" 15.0927835051546 69
"2005" "6" "Sacramento" "PM10 Total 0-10um STP" 18.8526315789474 37
"2005" "7" "Sacramento" "PM10 Total 0-10um STP" 25.1585365853659 31
"2005" "8" "Sacramento" "PM10 Total 0-10um STP" 24.8659793814433 42
"2005" "9" "Sacramento" "PM10 Total 0-10um STP" 26.4526315789474 39
"2005" "10" "Sacramento" "PM10 Total 0-10um STP" 25.0769230769231 42
"2005" "11" "Sacramento" "PM10 Total 0-10um STP" 26.5060240963855 40
"2005" "12" "Sacramento" "PM10 Total 0-10um STP" 25.109375 54
"2006" "1" "Sacramento" "PM10 Total 0-10um STP" 19.0722891566265 77
"2006" "2" "Sacramento" "PM10 Total 0-10um STP" 21.3132530120482 51
"2006" "3" "Sacramento" "PM10 Total 0-10um STP" 12.5842696629213 64
"2006" "4" "Sacramento" "PM10 Total 0-10um STP" 15.0967741935484 64
"2006" "5" "Sacramento" "PM10 Total 0-10um STP" 20.9666666666667 43
"2006" "6" "Sacramento" "PM10 Total 0-10um STP" 21.0714285714286 41
"2006" "7" "Sacramento" "PM10 Total 0-10um STP" 24.7333333333333 41
"2006" "8" "Sacramento" "PM10 Total 0-10um STP" 26.90625 40
"2006" "9" "Sacramento" "PM10 Total 0-10um STP" 41.1237113402062 46
"2006" "10" "Sacramento" "PM10 Total 0-10um STP" 33.1958762886598 48
"2006" "11" "Sacramento" "PM10 Total 0-10um STP" 22.6526315789474 50
"2006" "12" "Sacramento" "PM10 Total 0-10um STP" 30.6237623762376 45
"2007" "1" "Sacramento" "PM10 Total 0-10um STP" 28.6842105263158 55
"2007" "2" "Sacramento" "PM10 Total 0-10um STP" 18.2716049382716 56
"2007" "3" "Sacramento" "PM10 Total 0-10um STP" 16.4059405940594 42
"2007" "4" "Sacramento" "PM10 Total 0-10um STP" 15.9789473684211 41
"2007" "5" "Sacramento" "PM10 Total 0-10um STP" 20.3541666666667 46
"2007" "6" "Sacramento" "PM10 Total 0-10um STP" 19.9102564102564 32
"2007" "7" "Sacramento" "PM10 Total 0-10um STP" 18.2551020408163 41
"2007" "8" "Sacramento" "PM10 Total 0-10um STP" 21.6041666666667 42
"2007" "9" "Sacramento" "PM10 Total 0-10um STP" 22.3684210526316 30
"2007" "10" "Sacramento" "PM10 Total 0-10um STP" 20.3877551020408 38
"2007" "11" "Sacramento" "PM10 Total 0-10um STP" 23.8369565217391 31
"2007" "12" "Sacramento" "PM10 Total 0-10um STP" 16.5368421052632 50
"2008" "1" "Sacramento" "PM10 Total 0-10um STP" 16.3039215686275 55
"2008" "2" "Sacramento" "PM10 Total 0-10um STP" 17.974358974359 69
"2008" "3" "Sacramento" "PM10 Total 0-10um STP" 15.5959595959596 57
"2008" "4" "Sacramento" "PM10 Total 0-10um STP" 22.3536585365854 44
"2008" "5" "Sacramento" "PM10 Total 0-10um STP" 25.3578947368421 36
"2008" "6" "Sacramento" "PM10 Total 0-10um STP" 32.0357142857143 42
"2008" "7" "Sacramento" "PM10 Total 0-10um STP" 32.5416666666667 39
"2008" "8" "Sacramento" "PM10 Total 0-10um STP" 24.6363636363636 52
"2008" "9" "Sacramento" "PM10 Total 0-10um STP" 27.6222222222222 32
"2008" "10" "Sacramento" "PM10 Total 0-10um STP" 34.2448979591837 34
"2008" "11" "Sacramento" "PM10 Total 0-10um STP" 21.2234042553191 38
"2008" "12" "Sacramento" "PM10 Total 0-10um STP" 15.375 45
"2009" "1" "Sacramento" "PM10 Total 0-10um STP" 20.4368932038835 56
"2009" "2" "Sacramento" "PM10 Total 0-10um STP" 10.7380952380952 42
"2009" "3" "Sacramento" "PM10 Total 0-10um STP" 14.3152173913043 39
"2009" "4" "Sacramento" "PM10 Total 0-10um STP" 18.40625 57
"2009" "5" "Sacramento" "PM10 Total 0-10um STP" 19 49
"2009" "6" "Sacramento" "PM10 Total 0-10um STP" 18.0106382978723 32
"2009" "7" "Sacramento" "PM10 Total 0-10um STP" 18.2268041237113 37
"2009" "8" "Sacramento" "PM10 Total 0-10um STP" 20.8842105263158 34
"2009" "9" "Sacramento" "PM10 Total 0-10um STP" 26 36
"2009" "10" "Sacramento" "PM10 Total 0-10um STP" 19.1521739130435 47
"2009" "11" "Sacramento" "PM10 Total 0-10um STP" 20.5494505494506 45
"2009" "12" "Sacramento" "PM10 Total 0-10um STP" 20.5360824742268 44
"2010" "1" "Sacramento" "PM10 Total 0-10um STP" 13.0744680851064 74
"2010" "2" "Sacramento" "PM10 Total 0-10um STP" 11.2527472527473 64
"2010" "3" "Sacramento" "PM10 Total 0-10um STP" 11.8202247191011 73
"2010" "4" "Sacramento" "PM10 Total 0-10um STP" 12.2168674698795 51
"2010" "5" "Sacramento" "PM10 Total 0-10um STP" 12.8307692307692 65
"2010" "6" "Sacramento" "PM10 Total 0-10um STP" 15.0847457627119 34
"2010" "7" "Sacramento" "PM10 Total 0-10um STP" 19.4578313253012 41
"2010" "8" "Sacramento" "PM10 Total 0-10um STP" 18.28125 41
"2010" "9" "Sacramento" "PM10 Total 0-10um STP" 23.2105263157895 42
"2010" "10" "Sacramento" "PM10 Total 0-10um STP" 22.3978494623656 49
"2010" "11" "Sacramento" "PM10 Total 0-10um STP" 15.2659574468085 43
"2010" "12" "Sacramento" "PM10 Total 0-10um STP" 14.6794871794872 61
"2011" "1" "Sacramento" "PM10 Total 0-10um STP" 16.6666666666667 54
"2011" "2" "Sacramento" "PM10 Total 0-10um STP" 11.3932584269663 66
"2011" "3" "Sacramento" "PM10 Total 0-10um STP" 11 61
"2011" "4" "Sacramento" "PM10 Total 0-10um STP" 13.7931034482759 49
"2011" "5" "Sacramento" "PM10 Total 0-10um STP" 15.7938144329897 55
"2011" "6" "Sacramento" "PM10 Total 0-10um STP" 16.7473684210526 41
"2011" "7" "Sacramento" "PM10 Total 0-10um STP" 17.5121951219512 52
"2011" "8" "Sacramento" "PM10 Total 0-10um STP" 19.2079207920792 31
"2011" "9" "Sacramento" "PM10 Total 0-10um STP" 25.5744680851064 42
"2011" "10" "Sacramento" "PM10 Total 0-10um STP" 22.6555555555556 43
"2011" "11" "Sacramento" "PM10 Total 0-10um STP" 18.2872340425532 44
"2011" "12" "Sacramento" "PM10 Total 0-10um STP" 29.5632183908046 46
"2012" "1" "Sacramento" "PM10 Total 0-10um STP" 21.4605263157895 53
"2012" "2" "Sacramento" "PM10 Total 0-10um STP" 11.1269841269841 52
"2012" "3" "Sacramento" "PM10 Total 0-10um STP" 8.36363636363636 65
