"Year" "Month" "County" "Pollutant" "P_Mean" "Count"
"73" "2010" "1" "Los Angeles" "PM10 Total 0-10um STP" 21.271186440678 273
"77" "2010" "2" "Los Angeles" "PM10 Total 0-10um STP" 18.7118644067797 262
"78" "2010" "3" "Los Angeles" "PM10 Total 0-10um STP" 23.0621468926554 291
"79" "2010" "4" "Los Angeles" "PM10 Total 0-10um STP" 21.2283464566929 244
"80" "2010" "5" "Los Angeles" "PM10 Total 0-10um STP" 26.5 253
"81" "2010" "6" "Los Angeles" "PM10 Total 0-10um STP" 29.8963414634146 179
"82" "2010" "7" "Los Angeles" "PM10 Total 0-10um STP" 28.7286432160804 206
"83" "2010" "8" "Los Angeles" "PM10 Total 0-10um STP" 30.037037037037 226
"84" "2010" "9" "Los Angeles" "PM10 Total 0-10um STP" 29.9637305699482 218
"74" "2010" "10" "Los Angeles" "PM10 Total 0-10um STP" 21.1451612903226 190
"75" "2010" "11" "Los Angeles" "PM10 Total 0-10um STP" 20.0213903743315 230
"76" "2010" "12" "Los Angeles" "PM10 Total 0-10um STP" 20.8343949044586 231
"85" "2011" "1" "Los Angeles" "PM10 Total 0-10um STP" 24.1444444444444 304
"89" "2011" "2" "Los Angeles" "PM10 Total 0-10um STP" 19.9825581395349 282
"90" "2011" "3" "Los Angeles" "PM10 Total 0-10um STP" 19.3915662650602 336
"91" "2011" "4" "Los Angeles" "PM10 Total 0-10um STP" 25.0572916666667 307
"92" "2011" "5" "Los Angeles" "PM10 Total 0-10um STP" 25.8983957219251 254
"93" "2011" "6" "Los Angeles" "PM10 Total 0-10um STP" 26.5317919075144 223
"94" "2011" "7" "Los Angeles" "PM10 Total 0-10um STP" 30.0366492146597 229
"95" "2011" "8" "Los Angeles" "PM10 Total 0-10um STP" 31.5233160621762 227
"96" "2011" "9" "Los Angeles" "PM10 Total 0-10um STP" 32.0909090909091 175
"86" "2011" "10" "Los Angeles" "PM10 Total 0-10um STP" 27.6234567901235 237
